cluster_id,cluster_leader,canonical_name,name,frequency,score_to_leader,cluster_size,canonical_frequency,all_variants
1410,LIDSEN Publishing Inc,LIDSEN Publishing Inc,LIDSEN Publishing Inc,1,100.0,1,1,LIDSEN Publishing Inc
1411,NDT,NDT,NDT,1,100.0,1,1,NDT
1412,Bielefeld University,Bielefeld University,Bielefeld University,3,100.0,1,3,Bielefeld University
1413,Nigerian Academy of Science,Nigerian Academy of Science,Nigerian Academy of Science,1,100.0,1,1,Nigerian Academy of Science
1414,Metaichmio Publications,Metaichmio Publications,Metaichmio Publications,1,100.0,1,1,Metaichmio Publications
1415,Znanstveno Raziskovalno Sredisce Republike Slovenije,Znanstveno Raziskovalno Sredisce Republike Slovenije,Znanstveno Raziskovalno Sredisce Republike Slovenije,1,100.0,1,1,Znanstveno Raziskovalno Sredisce Republike Slovenije
1416,Critica Urbana,Critica Urbana,Critica Urbana,2,100.0,1,2,Critica Urbana
1417,UNED,UNED,UNED,1,100.0,1,1,UNED
1418,CAIRN,CAIRN,CAIRN,1,100.0,1,1,CAIRN
1419,Centre pour la Communication Scientifique Directe (CCSD),Centre pour la Communication Scientifique Directe (CCSD),Centre pour la Communication Scientifique Directe (CCSD),1,100.0,1,1,Centre pour la Communication Scientifique Directe (CCSD)
1420,LES Online,LES Online,LES Online,1,100.0,1,1,LES Online
1421,Associacao Paranaense de Historia,Associacao Paranaense de Historia,Associacao Paranaense de Historia,1,100.0,1,1,Associacao Paranaense de Historia
1422,Universite de Lorraine,Universite de Lorraine,Universite de Lorraine,1,100.0,1,1,Universite de Lorraine
1423,"Edinburgh Napier University in collaboration with Aston University, the Universities of Dundee and Auckland","Edinburgh Napier University in collaboration with Aston University, the Universities of Dundee and Auckland","Edinburgh Napier University in collaboration with Aston University, the Universities of Dundee and Auckland",2,100.0,1,2,"Edinburgh Napier University in collaboration with Aston University, the Universities of Dundee and Auckland"
1424,Oslo University College,Oslo University College,Oslo University College,2,100.0,1,2,Oslo University College
1425,EMAP,EMAP,EMAP,1,100.0,1,1,EMAP
1426,Nicolaus Copernicus University in Toruń,Nicolaus Copernicus University in Toruń,Nicolaus Copernicus University in Toruń,1,100.0,1,1,Nicolaus Copernicus University in Toruń
1427,SyncSci Publishing,Syncsci Publishing,SyncSci Publishing,1,100.0,2,2,"SyncSci Publishing, Syncsci Publishing"
1427,SyncSci Publishing,Syncsci Publishing,Syncsci Publishing,2,100.0,2,2,"SyncSci Publishing, Syncsci Publishing"
1428,GSC Online Press,GSC Online Press,GSC Online Press,1,100.0,1,1,GSC Online Press
1429,ClinMed International Library,ClinMed International Library,ClinMed International Library,1,100.0,1,1,ClinMed International Library
1430,Mahendra Publishers,Mahendra Publishers,Mahendra Publishers,1,100.0,1,1,Mahendra Publishers
1431,Learning Onscreen: The British Universities and Colleges Film and Video Council,Learning Onscreen: The British Universities and Colleges Film and Video Council,Learning Onscreen: The British Universities and Colleges Film and Video Council,1,100.0,1,1,Learning Onscreen: The British Universities and Colleges Film and Video Council
1432,ICPA,ICPA,ICPA,1,100.0,1,1,ICPA
1433,Universidade Federal de Goias,Universidade Federal de Goias,Universidade Federal de Goias,1,100.0,1,1,Universidade Federal de Goias
1434,PURKH,PURKH,PURKH,1,100.0,1,1,PURKH
1435,Cranfield University,Cranfield University,Cranfield University,1,100.0,1,1,Cranfield University
1436,Juniper Publishers,Juniper Publishers,Juniper Publishers,1,100.0,1,1,Juniper Publishers
1437,Mizoram University,Mizoram University,Mizoram University,1,100.0,1,1,Mizoram University
1438,Institute of Noise Control Engineering,Institute of Noise Control Engineering,Institute of Noise Control Engineering,1,100.0,2,1,"Institute of Noise Control Engineering, Institute of Noise Control Engineering (INCE)"
1438,Institute of Noise Control Engineering,Institute of Noise Control Engineering,Institute of Noise Control Engineering (INCE),1,90.9090909090909,2,1,"Institute of Noise Control Engineering, Institute of Noise Control Engineering (INCE)"
1439,University Teaching Academy (UTA): Manchester Metropolitan University,University Teaching Academy (UTA): Manchester Metropolitan University,University Teaching Academy (UTA): Manchester Metropolitan University,1,100.0,1,1,University Teaching Academy (UTA): Manchester Metropolitan University
1440,JAS Arqueología,JAS Arqueología,JAS Arqueología,1,100.0,1,1,JAS Arqueología
1441,"University of Desarrollo, Chile","University of Desarrollo, Chile","University of Desarrollo, Chile",1,100.0,1,1,"University of Desarrollo, Chile"
1442,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)","Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)","Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)",1,100.0,1,1,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)"
1443,Art Monthly,Art Monthly,Art Monthly,1,100.0,1,1,Art Monthly
1444,Creative Academic,Creative Academic,Creative Academic,1,100.0,1,1,Creative Academic
1445,Bone Research Society (BRS),Bone Research Society (BRS),Bone Research Society (BRS),1,100.0,1,1,Bone Research Society (BRS)
1446,IUCN (International Union for the Conservation of Nature) World Commission on Protected Areas (WCPA),IUCN (International Union for the Conservation of Nature) World Commission on Protected Areas (WCPA),IUCN (International Union for the Conservation of Nature) World Commission on Protected Areas (WCPA),1,100.0,1,1,IUCN (International Union for the Conservation of Nature) World Commission on Protected Areas (WCPA)
1447,BERA,BERA,BERA,1,100.0,1,1,BERA
1448,Associazone Pragma,Associazone Pragma,Associazone Pragma,1,100.0,1,1,Associazone Pragma
1449,Universidade Federal de São Carlos,Universidade Federal de São Carlos,Universidade Federal de São Carlos,1,100.0,1,1,Universidade Federal de São Carlos
1450,Universidade Federal de Santa Maria,Universidade Federal de Santa Maria,Universidade Federal de Santa Maria,2,100.0,2,2,"Universidade Federal de Santa Catarina (UFSC), Universidade Federal de Santa Maria"
1450,Universidade Federal de Santa Maria,Universidade Federal de Santa Maria,Universidade Federal de Santa Catarina (UFSC),1,55.55555555555556,2,2,"Universidade Federal de Santa Catarina (UFSC), Universidade Federal de Santa Maria"
1451,Slovnaft VÚRUP,Slovnaft VÚRUP,Slovnaft VÚRUP,1,100.0,1,1,Slovnaft VÚRUP
1452,The Society for Court Studies,The Society for Court Studies,The Society for Court Studies,1,100.0,1,1,The Society for Court Studies
1453,The Heraldry Society,The Heraldry Society,The Heraldry Society,3,100.0,1,3,The Heraldry Society
1454,Association of Librarians and Information Professionals in the Social Sciences (ALISS),Association of Librarians and Information Professionals in the Social Sciences (ALISS),Association of Librarians and Information Professionals in the Social Sciences (ALISS),1,100.0,1,1,Association of Librarians and Information Professionals in the Social Sciences (ALISS)
1455,Faculty of Architecture CTU in Prague,Faculty of Architecture CTU in Prague,Faculty of Architecture CTU in Prague,1,100.0,1,1,Faculty of Architecture CTU in Prague
1456,University of Tennessee-Chattanooga,University of Tennessee-Chattanooga,University of Tennessee-Chattanooga,1,100.0,1,1,University of Tennessee-Chattanooga
1457,McMaster University,McMaster University,McMaster University,1,100.0,1,1,McMaster University
1458,Peertechz Publications Private Limited,Peertechz Publications Private Limited,Peertechz Publications Private Limited,1,100.0,1,1,Peertechz Publications Private Limited
1459,African - British Journals,African - British Journals,African - British Journals,1,100.0,1,1,African - British Journals
1460,Manchester Centre for Public History & Heritage (MCPHH),Manchester Centre for Public History & Heritage (MCPHH),Manchester Centre for Public History & Heritage (MCPHH),1,100.0,1,1,Manchester Centre for Public History & Heritage (MCPHH)
1461,"University of Agricultural Sciences and Veterinary Medicine, Cluj-Napoca","University of Agricultural Sciences and Veterinary Medicine, Cluj-Napoca","University of Agricultural Sciences and Veterinary Medicine, Cluj-Napoca",1,100.0,1,1,"University of Agricultural Sciences and Veterinary Medicine, Cluj-Napoca"
1462,"Bank Indonesia, Central Banking Research Department","Bank Indonesia, Central Banking Research Department","Bank Indonesia, Central Banking Research Department",2,100.0,1,2,"Bank Indonesia, Central Banking Research Department"
1463,Applied and Natural Science Foundation,Applied and Natural Science Foundation,Applied and Natural Science Foundation,1,100.0,1,1,Applied and Natural Science Foundation
1464,University of Groningen Press,University of Groningen Press,University of Groningen Press,2,100.0,1,2,University of Groningen Press
1465,Universität Potsdam,Universität Potsdam,Universität Potsdam,1,100.0,1,1,Universität Potsdam
1466,Carol Davila University Press,Carol Davila University Press,Carol Davila University Press,2,100.0,1,2,Carol Davila University Press
1467,British Film Institute,British Film Institute,British Film Institute,1,100.0,1,1,British Film Institute
1468,Chartered Institute of Linguists (CIOL),Chartered Association of Business Schools,Chartered Association of Business Schools (CABS),1,50.90909090909091,3,3,"Chartered Association of Business Schools, Chartered Association of Business Schools (CABS), Chartered Institute of Linguists (CIOL)"
1468,Chartered Institute of Linguists (CIOL),Chartered Association of Business Schools,Chartered Association of Business Schools,3,56.00000000000001,3,3,"Chartered Association of Business Schools, Chartered Association of Business Schools (CABS), Chartered Institute of Linguists (CIOL)"
1468,Chartered Institute of Linguists (CIOL),Chartered Association of Business Schools,Chartered Institute of Linguists (CIOL),1,100.0,3,3,"Chartered Association of Business Schools, Chartered Association of Business Schools (CABS), Chartered Institute of Linguists (CIOL)"
1469,Advanced Research Publications,Advanced Research Publications,Advanced Research Publications,4,100.0,1,4,Advanced Research Publications
1470,Association EDL,Association EDL,Association EDL,1,100.0,1,1,Association EDL
1471,Leading English Education and Resource Network,Leading English Education and Resource Network,Leading English Education and Resource Network,1,100.0,1,1,Leading English Education and Resource Network
1472,Revista Communitas,Revista Communitas,Revista Communitas,1,100.0,1,1,Revista Communitas
1473,IRSPSD,IRSPSD,IRSPSD,1,100.0,1,1,IRSPSD
1474,Bank Indonesia Institute,Bank Indonesia Institute,Bank Indonesia Institute,2,100.0,1,2,Bank Indonesia Institute
1475,International Universities Strength and Conditioning Association,International Universities Strength and Conditioning Association,International Universities Strength and Conditioning Association,2,100.0,1,2,International Universities Strength and Conditioning Association
1476,HAL,HAL,HAL,1,100.0,1,1,HAL
1477,ERME / Free University of Bozen-Bolzano,ERME / Free University of Bozen-Bolzano,ERME / Free University of Bozen-Bolzano,1,100.0,1,1,ERME / Free University of Bozen-Bolzano
1478,Royal College of Speech and Language Therapists,Royal College of Speech and Language Therapists,Royal College of Speech and Language Therapists,1,100.0,1,1,Royal College of Speech and Language Therapists
1479,Landscape Institute,Landscape Institute,Landscape Institute,2,100.0,1,2,Landscape Institute
1480,ISEAS - Yusof Ishak Institute,ISEAS - Yusof Ishak Institute,ISEAS - Yusof Ishak Institute,1,100.0,1,1,ISEAS - Yusof Ishak Institute
1481,INIST-CNRS,INIST-CNRS,INIST-CNRS,4,100.0,1,4,INIST-CNRS
1482,IUAES Commission on Urban Anthropology,IUAES Commission on Urban Anthropology,IUAES Commission on Urban Anthropology,1,100.0,1,1,IUAES Commission on Urban Anthropology
1483,Linnaeus University,Linnaeus University,Linnaeus University,1,100.0,1,1,Linnaeus University
1484,Furniture History Society,Furniture History Society,Furniture History Society,1,100.0,1,1,Furniture History Society
1485,University of National and World Economy,University of National and World Economy,University of National and World Economy,1,100.0,1,1,University of National and World Economy
1486,British Mensa,British Mensa,British Mensa,1,100.0,1,1,British Mensa
1487,"Center for Contemporary Economics and Allied Research, University of Nigeria","Center for Contemporary Economics and Allied Research, University of Nigeria","Center for Contemporary Economics and Allied Research, University of Nigeria",1,100.0,1,1,"Center for Contemporary Economics and Allied Research, University of Nigeria"
1488,West African Institute for Financial and Economic Management,West African Institute for Financial and Economic Management,West African Institute for Financial and Economic Management,1,100.0,1,1,West African Institute for Financial and Economic Management
1489,Southern African Institute for Policy and Research,Southern African Institute for Policy and Research,Southern African Institute for Policy and Research,2,100.0,1,2,Southern African Institute for Policy and Research
1490,Pôle éditorial numérique de l'Université Clermont Auvergne,Pôle éditorial numérique de l'Université Clermont Auvergne,Pôle éditorial numérique de l'Université Clermont Auvergne,1,100.0,1,1,Pôle éditorial numérique de l'Université Clermont Auvergne
